ID,LAT,LON,DEPTH,X,Y,Z,YR,MO,DY,HR,MI,SC,MAG,A,Strike1,Dip1,Rake1,Strike2,Dip2,Rake2,Pazim,Pdip,Tazim,Tdip,Q,Type,Loc,time
20080595,50.22,12.4486,-8.673,317995.2389901268,5566206.986506108,-8673.0,2008,10,10,8,34,0,1.5,0,159.26,78.49,-39.66,258.66,51.29,-165.19,158.66,35.68,235.55,-17.53,1,,,2008-10-10 08:34:00
8651,50.2169,12.4497,-9.273,318061.90227025567,5565859.676713458,-9273.0,2008,10,10,8,43,0,1.3,0,165.01,79.17,-39.1,263.69,51.73,-166.15,153.05,34.81,230.18,-17.77,1,,,2008-10-10 08:43:00
8652,50.2175,12.4488,-9.361,317999.9879265912,5565928.575809906,-9361.0,2008,10,10,8,43,0,2.3,0,171.41,80.36,-31.02,267.16,59.46,-168.78,144.98,28.53,227.23,-13.94,1,,,2008-10-10 08:43:00
8663,50.2179,12.4487,-9.49,317994.3775418801,5565973.287600469,-9490.0,2008,10,10,8,45,0,2.0,0,166.14,78.42,-30.74,262.94,59.95,-166.59,149.44,29.74,232.32,-12.25,1,,,2008-10-10 08:45:00
20080599,50.2162,12.4498,-9.115,318066.3719441137,5565781.614358964,-9115.0,2008,10,10,8,46,0,1.9,0,163.85,66.76,-35.53,269.58,57.73,-152.18,146.43,41.04,231.48,-5.66,1,,,2008-10-10 08:46:00
8666,50.2065,12.4512,-9.987,318129.3524427058,5564699.859840326,-9987.0,2008,10,10,8,47,0,1.8,0,160.6,75.61,-32.54,259.61,58.6,-163.07,154.12,32.97,236.81,-11.11,1,,,2008-10-10 08:47:00
8676,50.2086,12.4497,-10.192,318030.32172650006,5564936.975646672,-10192.0,2008,10,10,8,58,0,0.65,0,251.04,57.55,-160.48,150.27,73.62,-34.0,163.77,35.37,66.31,10.37,1,,,2008-10-10 08:58:00
20080602,50.2163,12.45,-9.109,318081.01889107074,5565792.242971611,-9109.0,2008,10,10,8,58,0,0.92,0,218.39,73.66,-31.87,318.31,59.56,-160.95,95.29,33.86,179.08,-9.17,1,,,2008-10-10 08:58:00
8681,50.2168,12.4493,-9.82,318032.9891514404,5565849.536523474,-9820.0,2008,10,10,9,7,0,1.8,0,254.99,65.22,179.56,345.17,89.6,24.78,332.67,-16.94,237.15,-17.54,1,,,2008-10-10 09:07:00
8689,50.2115,12.4508,-9.189,318119.82884055737,5565256.67983873,-9189.0,2008,10,10,9,31,0,1.6,0,176.27,79.94,-31.78,272.45,58.76,-168.21,320.13,-29.35,222.02,-14.07,1,,,2008-10-10 09:31:00
20080605,50.213,12.4514,-8.91,318168.3359876217,5565421.968897086,-8910.0,2008,10,10,9,33,0,1.4,0,156.48,80.01,-27.39,251.62,63.05,-168.78,159.07,26.3,63.35,11.4,1,,,2008-10-10 09:33:00
20080606,50.2124,12.4499,-9.838,318059.0474298736,5565358.928662279,-9838.0,2008,10,10,9,34,0,0.93,0,284.92,64.7,-157.35,184.81,69.62,-27.12,126.37,33.26,34.27,3.21,1,,,2008-10-10 09:34:00
8698,50.2138,12.4515,-8.588,318178.5114953209,5565510.659976955,-8588.0,2008,10,10,9,46,0,1.5,0,158.24,74.51,-36.96,259.61,54.59,-160.87,156.9,36.77,237.16,-12.76,1,,,2008-10-10 09:46:00
8701,50.212,12.4501,-9.816,318071.7933461145,5565313.972875627,-9816.0,2008,10,10,9,46,0,0.94,0,293.98,74.91,-164.91,199.97,75.44,-15.6,113.1,21.21,22.96,0.36,1,,,2008-10-10 09:46:00
20080609,50.2164,12.449,-9.675,318010.0672388448,5565805.801605899,-9675.0,2008,10,10,9,50,0,1.2,0,258.32,64.18,178.93,348.79,89.04,25.83,149.43,17.22,233.42,-18.65,1,,,2008-10-10 09:50:00
20080610,50.2055,12.4501,-10.229,318047.06692921976,5564591.376015661,-10229.0,2008,10,10,9,54,0,1.0,0,173.99,68.34,-43.33,283.19,50.38,-151.36,138.92,45.39,217.6,-10.95,1,,,2008-10-10 09:54:00
20080611,50.2167,12.4488,-9.465,317996.9427491679,5565839.640724835,-9465.0,2008,10,10,9,54,0,0.96,0,169.58,71.86,-32.42,270.77,59.37,-158.79,323.28,-35.48,227.49,-8.05,1,,,2008-10-10 09:54:00
8707,50.2054,12.4534,-9.058,318282.1368066097,5564572.207926571,-9058.0,2008,10,10,9,55,0,2.3,0,163.91,75.74,-16.04,257.96,74.46,-165.19,149.25,21.32,58.91,0.87,1,,,2008-10-10 09:55:00
8715,50.216,12.4492,-9.42,318022.81133158854,5565760.845640169,-9420.0,2008,10,10,10,15,0,1.7,0,180.52,68.74,-18.1,277.28,73.17,-157.74,130.24,27.46,41.78,-2.96,1,,,2008-10-10 10:15:00
20080614,50.216,12.4493,-9.465,318029.9446026759,5565760.601440795,-9465.0,2008,10,10,10,15,0,1.9,0,163.6,72.95,-33.68,264.66,57.98,-159.76,330.04,-35.61,233.05,-9.65,1,,,2008-10-10 10:15:00
8719,50.2193,12.4485,-9.381,317985.44137357,5566129.412542588,-9381.0,2008,10,10,10,56,0,1.6,0,268.19,64.43,-166.46,172.26,77.8,-26.2,142.32,27.03,227.71,-8.97,1,,,2008-10-10 10:56:00
8720,50.2089,12.4506,-9.712,318095.6721155045,5564968.129151115,-9712.0,2008,10,10,11,7,0,1.7,0,164.19,77.92,-31.29,261.43,59.47,-165.94,151.3,30.47,233.99,-12.19,1,,,2008-10-10 11:07:00
8726,50.2189,12.4486,-9.405,317991.0513982341,5566084.700727657,-9405.0,2008,10,10,11,18,0,2.1,0,263.57,58.17,-159.74,162.55,72.89,-33.5,151.02,35.52,234.16,-9.49,1,,,2008-10-10 11:18:00
20080618,50.2185,12.4489,-9.389,318010.9273459475,5566039.500446349,-9389.0,2008,10,10,11,18,0,3.3,0,267.51,58.96,-166.22,170.3,78.22,-31.78,325.41,-30.59,227.74,-12.73,1,,,2008-10-10 11:18:00
8752,50.2197,12.4483,-9.414,317972.6987598332,5566174.368648155,-9414.0,2008,10,10,12,5,0,1.8,0,177.25,84.95,-31.36,270.32,58.77,-174.09,140.81,25.39,222.09,-17.72,1,,,2008-10-10 12:05:00
20080620,50.22,12.4488,-9.311,318009.50433640054,5566206.49801446,-9311.0,2008,10,10,12,13,0,2.0,0,266.65,59.73,-157.04,164.6,70.31,-32.37,147.43,36.49,232.38,-6.79,1,,,2008-10-10 12:13:00
20080621,50.2204,12.4485,-9.336,317989.6291543248,5566251.698326112,-9336.0,2008,10,10,12,18,0,2.2,0,172.55,79.86,-33.66,269.24,56.93,-167.87,324.26,-30.68,225.02,-15.15,1,,,2008-10-10 12:18:00
8769,50.2204,12.4483,-8.993,317975.36392813735,5566252.186874002,-8993.0,2008,10,10,12,27,0,2.0,0,258.21,60.81,-178.77,167.61,88.92,-29.19,151.0,20.98,53.26,19.37,1,,,2008-10-10 12:27:00
20080623,50.2208,12.4486,-9.31,317998.2845539474,5566295.921629445,-9310.0,2008,10,10,12,33,0,2.1,0,175.48,86.02,-34.01,268.15,56.08,-175.21,323.67,-26.34,223.17,-20.21,1,,,2008-10-10 12:33:00
20080624,50.2216,12.4485,-9.309,317994.1977194927,5566385.101020359,-9309.0,2008,10,10,12,38,0,2.0,0,262.63,57.68,-165.76,164.9,78.0,-33.13,151.01,31.67,52.59,13.36,1,,,2008-10-10 12:38:00
20080625,50.221,12.4486,-9.33,317999.04595048714,5566318.155411823,-9330.0,2008,10,10,12,48,0,2.1,0,178.86,85.58,-31.51,271.57,58.59,-174.81,319.44,-25.02,220.56,-18.3,1,,,2008-10-10 12:48:00
8793,50.2212,12.4481,-9.365,317964.1448814665,5566341.610582241,-9365.0,2008,10,10,13,51,0,1.0,0,168.74,73.64,-36.94,270.7,54.78,-159.83,145.93,37.37,46.56,12.04,1,,,2008-10-10 13:51:00
8807,50.2128,12.4481,-9.92,317932.16178382724,5565407.792293945,-9920.0,2008,10,10,14,12,0,2.1,0,195.87,60.47,-33.13,303.7,61.6,-145.92,109.78,43.22,200.44,0.7,1,,,2008-10-10 14:12:00
20080628,50.2216,12.4487,-9.307,318008.4625876271,5566384.6125145545,-9307.0,2008,10,10,14,28,0,2.3,0,168.75,80.18,-31.56,264.73,58.96,-168.51,327.69,-29.03,49.66,14.13,1,,,2008-10-10 14:28:00
8815,50.2077,12.4498,-10.463,318034.0320724193,5564836.679623288,-10463.0,2008,10,10,14,33,0,1.7,0,254.99,63.29,-171.25,161.04,82.19,-26.98,155.16,24.45,59.23,12.81,1,,,2008-10-10 14:33:00
8819,50.2164,12.4494,-9.347,318038.6000840409,5565804.82479173,-9347.0,2008,10,10,14,52,0,2.2,0,264.89,59.57,-164.19,166.73,76.41,-31.4,148.14,31.62,51.22,11.07,1,,,2008-10-10 14:52:00
20080631,50.213,12.45,-9.959,318068.4638996842,5565425.385808642,-9959.0,2008,10,10,16,20,0,2.7,0,197.4,68.57,-45.98,308.11,47.98,-150.54,116.47,47.03,192.81,-12.41,1,,,2008-10-10 16:20:00
20080632,50.2138,12.4487,-9.868,317978.7706814916,5565517.495375029,-9868.0,2008,10,10,16,25,0,2.0,0,191.31,65.19,-65.86,324.43,34.08,-131.5,310.76,-61.94,6.27,16.8,1,,,2008-10-10 16:25:00
20080633,50.2151,12.4493,-9.686,318026.51952803106,5565660.549484593,-9686.0,2008,10,10,17,14,0,2.0,0,261.67,55.54,170.4,357.13,82.1,34.84,145.35,17.63,224.85,-29.82,1,,,2008-10-10 17:14:00
8857,50.2061,12.4513,-9.986,318134.96628028783,5564655.148326355,-9986.0,2008,10,10,17,46,0,1.7,0,162.72,79.92,-30.86,258.69,59.67,-168.3,153.47,28.74,55.91,13.49,1,,,2008-10-10 17:46:00
8859,50.2138,12.4492,-9.938,318014.4386781951,5565516.274217206,-9938.0,2008,10,10,17,55,0,2.4,0,200.35,66.27,-66.21,332.74,33.11,-132.54,303.25,-61.27,357.09,17.92,1,,,2008-10-10 17:55:00
20080636,50.2127,12.4516,-9.04,318181.4628144733,5565388.130269857,-9040.0,2008,10,10,18,42,0,0.72,0,167.51,78.75,-31.72,264.39,58.96,-166.84,148.4,30.17,50.63,13.1,1,,,2008-10-10 18:42:00
20080637,50.218,12.4486,-9.391,317987.6252369494,5565984.648741004,-9391.0,2008,10,10,19,8,0,3.0,0,168.11,79.32,-31.31,264.55,59.29,-167.55,147.94,29.48,50.26,13.3,1,,,2008-10-10 19:08:00
8870,50.2161,12.4489,-9.507,318001.79214530764,5565772.695179964,-9507.0,2008,10,10,19,14,0,2.6,0,167.81,84.5,-26.94,260.6,63.19,-173.84,149.07,22.75,52.83,14.54,1,,,2008-10-10 19:14:00
8872,50.2213,12.4483,-9.255,317978.7906133145,5566352.238889784,-9255.0,2008,10,10,19,16,0,1.2,0,265.6,59.27,-178.54,174.85,88.74,-30.73,144.14,22.14,225.52,-20.23,1,,,2008-10-10 19:16:00
8882,50.2217,12.4474,-8.631,317916.1218336255,5566398.905377894,-8631.0,2008,10,10,19,24,0,2.0,0,154.61,72.55,-42.17,259.81,50.18,-157.02,160.83,41.67,238.07,-13.93,1,,,2008-10-10 19:24:00
20080641,50.2211,12.4484,-9.308,317985.1616323043,5566329.760829777,-9308.0,2008,10,10,21,41,0,2.7,0,171.66,82.58,-33.56,266.55,56.75,-171.12,326.18,-28.62,226.43,-17.24,1,,,2008-10-10 21:41:00
8908,50.2237,12.448,-9.355,317966.5323017492,5566619.777204547,-9355.0,2008,10,10,21,50,0,1.4,0,247.5,58.41,-171.47,153.0,82.74,-31.88,164.45,27.37,245.73,-16.32,1,,,2008-10-10 21:50:00
20080643,50.2229,12.4466,-8.974,317863.6345511184,5566534.263309036,-8974.0,2008,10,10,22,1,0,1.9,0,252.59,57.62,171.34,347.25,82.7,32.68,154.31,16.78,235.1,-27.94,1,,,2008-10-10 22:01:00
8916,50.2215,12.4476,-8.959,317929.6249666041,5566376.18288018,-8959.0,2008,10,10,22,4,0,1.6,0,257.03,57.89,179.62,347.23,89.68,32.11,152.59,21.83,53.12,22.32,1,,,2008-10-10 22:04:00
8920,50.2207,12.4485,-9.345,317990.77128807723,5566285.048997589,-9345.0,2008,10,10,22,19,0,2.6,0,171.74,78.1,-26.89,267.71,63.74,-166.7,143.05,27.31,228.03,-9.62,1,,,2008-10-10 22:19:00
20080646,50.2193,12.4489,-9.324,318013.97248430667,5566128.43555491,-9324.0,2008,10,10,22,36,0,2.2,0,268.5,56.48,-163.37,169.14,76.2,-34.65,146.31,34.0,227.49,-12.81,1,,,2008-10-10 22:36:00
20080647,50.2169,12.4507,-8.446,318133.2336465457,5565857.235644141,-8446.0,2008,10,11,1,34,0,2.3,0,159.82,79.58,-37.89,257.83,52.84,-166.88,158.05,33.71,235.97,-17.41,1,,,2008-10-11 01:34:00
8948,50.2147,12.4495,-9.394,318039.2642179209,5565615.593578451,-9394.0,2008,10,11,3,48,0,0.9,0,275.88,38.96,174.62,10.06,86.62,51.16,138.94,30.54,203.3,-36.27,1,,,2008-10-11 03:48:00
8953,50.2247,12.4471,-9.305,317906.1526349803,5566733.145295947,-9305.0,2008,10,11,4,6,0,2.3,0,253.67,59.86,174.58,346.4,85.32,30.25,153.83,17.29,55.72,24.38,1,,,2008-10-11 04:06:00
20080650,50.2246,12.4469,-9.217,317891.50772296987,5566722.517204358,-9217.0,2008,10,11,4,8,0,1.4,0,252.94,58.34,175.18,345.47,85.9,31.75,155.12,18.7,56.07,24.94,1,,,2008-10-11 04:08:00
8971,50.2241,12.4467,-9.085,317875.3387479838,5566667.421578036,-9085.0,2008,10,11,4,49,0,1.6,0,255.29,58.99,170.18,350.39,81.59,31.39,150.91,15.13,232.69,-27.88,1,,,2008-10-11 04:49:00
8975,50.2242,12.4473,-9.135,317918.51201292325,5566677.072058379,-9135.0,2008,10,11,5,7,0,2.4,0,256.71,60.33,169.99,351.7,81.32,30.05,149.17,14.08,231.77,-27.18,1,,,2008-10-11 05:07:00
8979,50.2242,12.4468,-8.896,317882.8517920636,5566678.294045161,-8896.0,2008,10,11,5,13,0,2.3,0,252.41,61.79,169.95,347.2,81.16,28.58,153.21,13.03,56.64,26.29,1,,,2008-10-11 05:13:00
20080654,50.2239,12.4465,-9.048,317860.3125721845,5566645.676673935,-9048.0,2008,10,11,5,14,0,2.0,0,257.23,61.18,175.1,349.6,85.71,28.91,330.13,-16.74,232.73,-23.19,1,,,2008-10-11 05:14:00
8989,50.2232,12.4472,-8.538,317907.5707384144,5566566.147503376,-8538.0,2008,10,11,5,15,0,0.79,0,157.42,72.84,-39.36,261.03,52.7,-158.22,157.4,39.58,236.67,-12.7,1,,,2008-10-11 05:15:00
20080656,50.2243,12.4464,-8.963,317854.70466276363,5566690.388699986,-8963.0,2008,10,11,5,16,0,2.0,0,255.78,59.85,176.82,347.39,87.25,30.19,152.42,18.74,234.19,-22.9,1,,,2008-10-11 05:16:00
20080657,50.2248,12.4467,-9.05,317878.0057611865,5566745.2398338895,-9050.0,2008,10,11,5,19,0,1.3,0,253.84,63.27,155.21,355.58,68.01,29.01,146.17,3.05,233.97,-35.65,1,,,2008-10-11 05:19:00
9000,50.2202,12.4481,-8.678,317960.3371631587,5566230.441681266,-8678.0,2008,10,11,5,21,0,1.6,0,158.06,78.66,-35.05,255.91,55.73,-166.23,158.6,32.49,238.76,-15.02,1,,,2008-10-11 05:21:00
9007,50.2237,12.4468,-8.981,317880.9468712855,5566622.70957977,-8981.0,2008,10,11,5,55,0,2.5,0,253.66,58.32,176.31,345.6,86.86,31.73,154.78,19.43,55.65,24.21,1,,,2008-10-11 05:55:00
20080660,50.2248,12.4461,-8.979,317835.21403778857,5566746.7065861,-8979.0,2008,10,11,6,43,0,0.66,0,255.07,67.22,173.56,347.57,84.06,22.91,150.76,11.58,236.41,-20.3,1,,,2008-10-11 06:43:00
9023,50.223,12.4481,-9.293,317970.9989151795,5566541.714642906,-9293.0,2008,10,11,8,34,0,2.1,0,352.37,80.61,32.69,256.4,57.8,168.88,329.57,-15.15,230.76,-29.48,1,,,2008-10-11 08:34:00
9028,50.2141,12.4504,-9.115,318101.1830524355,5565546.695065711,-9115.0,2008,10,11,12,11,0,1.4,0,267.77,59.16,-159.92,167.16,72.85,-32.45,146.22,34.82,230.0,-8.86,1,,,2008-10-11 12:11:00
20080663,50.217,12.4487,-9.781,317990.9515652738,5565873.2356263045,-9781.0,2008,10,11,15,25,0,1.7,0,252.51,61.2,178.07,343.44,88.31,28.82,155.72,18.65,238.2,-21.19,1,,,2008-10-11 15:25:00
20080664,50.211,12.4512,-9.276,318146.4633395362,5565200.119282172,-9276.0,2008,10,11,16,17,0,1.5,0,155.68,78.09,-27.49,251.81,63.15,-166.62,159.19,27.73,243.88,-9.99,1,,,2008-10-11 16:17:00
20080665,50.2233,12.4472,-9.306,317907.95165891363,5566577.264396001,-9306.0,2008,10,11,16,33,0,0.87,0,159.93,82.64,-31.77,254.46,58.52,-171.36,157.46,27.38,238.82,-16.18,1,,,2008-10-11 16:33:00
20080666,50.2075,12.4507,-10.09,318097.482055838,5564812.248826836,-10090.0,2008,10,11,19,48,0,1.2,0,252.18,62.41,-167.26,156.21,78.73,-28.18,159.02,27.76,63.2,10.91,1,,,2008-10-11 19:48:00
20080667,50.2142,12.4476,-10.473,317901.82433386915,5565564.650281428,-10473.0,2008,10,11,20,1,0,0.72,0,294.5,59.53,-143.82,184.15,59.42,-36.09,300.63,-45.92,210.7,0.07,1,,,2008-10-11 20:01:00
20080668,50.2028,12.452,-10.006,318172.3662865115,5564286.583686567,-10006.0,2008,10,11,21,34,0,1.5,0,286.31,67.89,-140.43,179.03,53.83,-27.79,301.99,-43.11,220.23,8.69,1,,,2008-10-11 21:34:00
20080669,50.2135,12.4469,-10.309,317849.22317915777,5565488.542894879,-10309.0,2008,10,11,21,53,0,1.3,0,297.34,55.46,-141.85,183.33,59.41,-41.2,121.61,49.53,208.84,-2.36,1,,,2008-10-11 21:53:00
9054,50.2212,12.4488,-9.122,318014.0723370818,5566339.90070693,-9122.0,2008,10,11,22,27,0,1.0,0,252.99,59.12,176.21,344.94,86.75,30.93,155.21,18.83,56.57,23.77,1,,,2008-10-11 22:27:00
9056,50.2019,12.4524,-9.884,318197.48702202016,5564185.556121282,-9884.0,2008,10,11,22,44,0,1.3,0,171.43,46.24,-30.36,283.49,68.59,-132.02,121.93,48.35,227.41,13.35,1,,,2008-10-11 22:44:00
9057,50.2137,12.446,-10.267,317785.78249602043,5565512.9768910725,-10267.0,2008,10,12,0,28,0,1.4,0,302.16,55.39,-139.6,186.36,57.77,-42.19,116.99,51.15,205.25,-1.4,1,,,2008-10-12 00:28:00
9059,50.2136,12.4526,-8.449,318256.2210008584,5565485.742924914,-8449.0,2008,10,12,0,38,0,1.2,0,157.84,75.2,-33.16,257.31,58.07,-162.49,156.81,33.68,239.27,-11.15,1,,,2008-10-12 00:38:00
20080674,50.2138,12.4455,-10.234,317750.49556199904,5565525.316458265,-10234.0,2008,10,12,0,38,0,0.74,0,300.48,69.53,-154.85,201.16,66.54,-22.41,108.47,31.93,199.69,1.96,1,,,2008-10-12 00:38:00
20080675,50.2197,12.4472,-9.487,317894.2388729566,5566177.05635877,-9487.0,2008,10,12,1,22,0,0.63,0,151.22,75.22,-32.85,250.58,58.37,-162.56,163.38,33.45,246.02,-10.98,1,,,2008-10-12 01:22:00
20080676,50.2211,12.4461,-9.567,317821.1139623538,5566335.381639913,-9567.0,2008,10,12,1,24,0,0.82,0,248.07,62.85,-169.26,153.12,80.46,-27.56,162.61,26.1,66.71,11.85,1,,,2008-10-12 01:24:00
20080677,50.2213,12.4459,-9.591,317807.61115650635,5566358.104420424,-9591.0,2008,10,12,1,25,0,0.58,0,253.88,52.0,-169.15,157.15,81.47,-38.5,161.73,32.7,238.75,-19.3,1,,,2008-10-12 01:25:00
20080678,50.2084,12.4528,-8.824,318250.7274465901,5564907.177292037,-8824.0,2008,10,12,1,29,0,0.74,0,162.44,81.0,-28.27,257.24,62.11,-169.8,153.61,26.19,237.24,-12.72,1,,,2008-10-12 01:29:00
9073,50.207,12.4537,-8.756,318309.61905540456,5564749.346538122,-8756.0,2008,10,12,1,30,0,1.4,0,156.68,72.96,-20.53,252.95,70.41,-161.88,155.66,26.38,244.81,-1.71,1,,,2008-10-12 01:30:00
9076,50.2195,12.4475,-9.473,317914.8753121206,5566154.089456871,-9473.0,2008,10,12,1,46,0,0.79,0,242.93,64.83,-159.18,143.74,71.24,-26.69,168.18,31.88,75.56,4.2,1,,,2008-10-12 01:46:00
20080681,50.2031,12.451,-9.96,318102.1545603954,5564322.37433178,-9960.0,2008,10,12,1,46,0,0.98,0,285.45,76.16,-141.52,184.69,52.83,-17.47,118.15,36.61,219.59,14.96,1,,,2008-10-12 01:46:00
9080,50.2133,12.4458,-10.169,317769.99097322254,5565468.998437552,-10169.0,2008,10,12,1,52,0,1.5,0,291.04,62.75,-143.3,182.19,57.9,-32.71,121.45,44.38,34.37,-2.98,1,,,2008-10-12 01:52:00
9082,50.2193,12.448,-9.658,317949.7774874089,5566130.633992795,-9658.0,2008,10,12,1,55,0,0.97,0,260.41,61.35,176.9,351.89,87.28,28.69,327.45,-17.79,230.05,-21.88,1,,,2008-10-12 01:55:00
9087,50.203,12.4518,-10.006,318158.85603653,5564309.305355377,-10006.0,2008,10,12,6,23,0,1.5,0,287.94,69.07,-140.41,181.49,53.47,-26.4,119.55,42.34,38.5,-9.69,1,,,2008-10-12 06:23:00
9089,50.2128,12.4476,-10.355,317896.493045944,5565409.013986656,-10355.0,2008,10,12,6,35,0,2.3,0,302.78,52.76,-140.23,186.05,59.38,-44.68,119.2,52.0,204.21,-3.89,1,,,2008-10-12 06:35:00
9090,50.2131,12.4485,-10.347,317961.83878234634,5565440.165748541,-10347.0,2008,10,12,6,37,0,1.3,0,191.11,65.77,-43.19,302.18,51.38,-148.31,119.77,47.01,200.33,-8.69,1,,,2008-10-12 06:37:00
20080687,50.2132,12.4482,-10.308,317940.8183872376,5565452.01549761,-10308.0,2008,10,12,6,37,0,0.93,0,180.65,64.71,-57.31,304.3,40.45,-138.82,134.59,57.16,22.49,13.65,1,,,2008-10-12 06:37:00
20080688,50.2134,12.4508,-9.112,318127.0549686901,5565467.900588704,-9112.0,2008,10,12,6,39,0,2.8,0,261.81,62.94,-165.52,165.11,77.14,-27.82,329.45,-28.63,234.24,-9.45,1,,,2008-10-12 06:39:00
9094,50.2148,12.4503,-9.048,318096.71235505154,5565624.757349846,-9048.0,2008,10,12,6,41,0,0.69,0,249.21,69.14,-161.05,152.24,72.33,-21.95,159.91,27.8,68.78,2.13,1,,,2008-10-12 06:41:00
20080690,50.2102,12.4532,-8.809,318286.10412389785,5565106.305732724,-8809.0,2008,10,12,7,2,0,2.0,0,19.73,78.04,69.29,260.99,23.78,149.07,323.48,-30.03,4.54,52.52,1,,,2008-10-12 07:02:00
9103,50.2099,12.4529,-8.801,318263.5617140933,5565073.686622116,-8801.0,2008,10,12,7,3,0,1.1,0,269.37,39.59,170.37,6.82,83.88,50.81,142.78,28.0,207.91,-38.34,1,,,2008-10-12 07:03:00
20080692,50.2097,12.4526,-8.732,318241.39907952346,5565052.184482017,-8732.0,2008,10,12,7,8,0,2.3,0,164.25,78.03,-29.79,261.02,60.92,-166.27,330.99,-29.36,234.5,-11.36,1,,,2008-10-12 07:08:00
20080693,50.2081,12.4535,-8.675,318299.5286285388,5564872.119791631,-8675.0,2008,10,12,7,15,0,2.2,0,256.42,64.26,-155.96,155.46,68.47,-27.84,155.18,34.51,63.3,2.73,1,,,2008-10-12 07:15:00
20080694,50.204,12.4546,-8.99,318362.4391458578,5564413.646540616,-8990.0,2008,10,12,7,19,0,2.9,0,164.26,76.81,-22.89,259.76,67.75,-165.73,149.59,25.41,236.67,-6.11,1,,,2008-10-12 07:19:00
20080695,50.2059,12.4533,-9.255,318276.9015048611,5564628.036124425,-9255.0,2008,10,12,7,20,0,2.3,0,161.44,86.8,-27.83,253.12,62.22,-176.38,156.27,21.66,239.36,-16.87,1,,,2008-10-12 07:20:00
9133,50.2067,12.453,-9.449,318258.53683263995,5564717.702652668,-9449.0,2008,10,12,7,23,0,1.8,0,155.85,79.31,-26.05,251.04,64.43,-168.13,159.24,25.87,64.32,10.02,1,,,2008-10-12 07:23:00
9143,50.2013,12.4565,-9.427,318487.761212017,5564108.862234518,-9427.0,2008,10,12,7,34,0,1.7,0,334.14,84.85,11.96,243.05,78.09,174.73,161.9,4.73,70.89,12.09,1,,,2008-10-12 07:34:00
9147,50.205,12.4543,-8.944,318344.8314964717,5564525.546447418,-8944.0,2008,10,12,7,35,0,2.3,0,162.01,76.43,-22.54,257.57,68.12,-165.35,151.67,25.43,59.0,5.6,1,,,2008-10-12 07:35:00
9160,50.2059,12.4545,-8.634,318362.5189130554,5564625.110890168,-8634.0,2008,10,12,7,48,0,1.6,0,160.87,72.79,-29.96,260.55,61.5,-160.33,152.11,33.13,237.28,-7.36,1,,,2008-10-12 07:48:00
9163,50.2133,12.452,-8.8,318212.27875873656,5565453.855734999,-8800.0,2008,10,12,7,49,0,1.2,0,162.44,75.1,-47.45,268.09,44.61,-158.52,156.52,43.25,227.89,-18.76,1,,,2008-10-12 07:49:00
9165,50.2136,12.4513,-8.893,318163.4837820481,5565488.914201935,-8893.0,2008,10,12,7,49,0,1.5,0,155.92,77.04,-34.94,254.83,56.07,-164.32,159.99,33.59,240.7,-13.65,1,,,2008-10-12 07:49:00
9173,50.2006,12.4553,-9.668,318399.4784324315,5564033.967158917,-9668.0,2008,10,12,7,56,0,0.76,0,153.02,76.32,-24.2,249.08,66.52,-165.06,160.78,26.67,67.46,6.57,1,,,2008-10-12 07:56:00
9175,50.2008,12.4552,-9.75,318393.10205565224,5564056.444547858,-9750.0,2008,10,12,7,56,0,2.2,0,257.45,66.4,-156.21,157.45,68.31,-25.53,153.03,32.99,62.22,1.24,1,,,2008-10-12 07:56:00
20080704,50.2089,12.4533,-8.603,318288.2991358738,5564961.542454646,-8603.0,2008,10,12,7,56,0,2.1,0,159.28,65.6,-36.47,266.26,57.23,-150.57,150.31,42.44,235.54,-5.2,1,,,2008-10-12 07:56:00
9186,50.2054,12.4531,-9.755,318260.7322325279,5564572.939424351,-9755.0,2008,10,12,8,4,0,1.5,0,148.66,82.05,-28.36,242.93,61.93,-170.99,167.76,25.5,251.14,-13.58,1,,,2008-10-12 08:04:00
9194,50.2012,12.4536,-9.902,318280.45268135675,5564104.811693547,-9902.0,2008,10,12,8,10,0,1.8,0,252.89,61.4,-162.75,154.43,74.91,-29.72,159.49,31.51,63.99,8.88,1,,,2008-10-12 08:10:00
9197,50.2017,12.4551,-9.428,318389.3830706708,5564156.740044245,-9428.0,2008,10,12,8,13,0,1.6,0,178.43,72.39,-20.52,274.89,70.48,-161.27,313.7,-26.75,223.05,-1.28,1,,,2008-10-12 08:13:00
9201,50.2026,12.4543,-9.455,318335.71745706804,5564258.741479417,-9455.0,2008,10,12,8,19,0,2.2,0,167.36,77.66,-27.89,263.82,62.81,-166.1,147.41,28.31,232.02,-9.9,1,,,2008-10-12 08:19:00
9211,50.2018,12.4545,-9.432,318346.9503087222,5564169.3190539,-9432.0,2008,10,12,8,39,0,1.1,0,305.94,73.67,-168.26,212.6,78.74,-16.66,101.39,19.69,190.14,-3.48,1,,,2008-10-12 08:39:00
9216,50.1979,12.457,-9.377,318510.5415273375,5563729.67109016,-9377.0,2008,10,12,8,40,0,0.9,0,341.58,87.58,27.04,250.34,62.99,177.28,157.24,16.94,60.69,20.55,1,,,2008-10-12 08:40:00
9222,50.2028,12.4534,-9.48,318272.25972639176,5564283.16923562,-9480.0,2008,10,12,8,48,0,1.1,0,190.85,59.42,-29.21,296.73,65.16,-145.9,114.22,41.06,207.35,3.59,1,,,2008-10-12 08:48:00
