ID,LAT,LON,DEPTH,X,Y,Z,EX,EY,EZ,YR,MO,DY,HR,MI,SC,MAG,NCCP,NCCS,NCTP,NCTS,RCC,RCT,CID
160,50.06293,12.65478,-8.006,332152.633459287,5548262.15997892,-8006,0,0,0,1992,5,1,20,33,27.402,0.8,0,0,0,0,0,0,0
161,50.06338,12.65837,-7.778,332411.113158047,5548304.12490703,-7778,0,0,0,1992,5,1,21,7,10.161,0.7,0,0,0,0,0,0,0
162,50.06091,12.65809,-6.602,332382.465332134,5548030.1645177,-6602,0,0,0,1992,5,1,21,39,13.815,0.4,0,0,0,0,0,0,0
163,50.06202,12.65454,-7.075,332132.281273827,5548161.53512873,-7075,0,0,0,1992,5,2,4,55,46.799,0.8,0,0,0,0,0,0,0
164,50.06122,12.65694,-7.466,332301.245578515,5548067.20838008,-7466,0,0,0,1992,5,2,5,21,4.59,1.2,0,0,0,0,0,0,0
165,50.0814,12.658,-6.42,332447.464352842,5550308.23264202,-6420,0,0,0,1992,5,2,5,57,2.94,0.7,0,0,0,0,0,0,0
166,50.07108,12.66712,-9.922,333064.024496377,5549140.53538161,-9922,0,0,0,1992,5,2,6,3,56.771,0.2,0,0,0,0,0,0,0
167,50.06219,12.65599,-7.438,332236.642721466,5548177.17611911,-7438,0,0,0,1992,5,2,7,15,56.607,1.2,0,0,0,0,0,0,0
168,50.0624,12.65709,-7.597,332316.095604657,5548198.05161064,-7597,0,0,0,1992,5,2,18,24,58.686,1.7,0,0,0,0,0,0,0
169,50.4796,12.104,-2.37,294540.718656974,5595964.02794899,-2370,0,0,0,1992,5,4,9,59,34.13,1.6,0,0,0,0,0,0,0
170,50.06145,12.65561,-7.594,332206.866018529,5548095.76429063,-7594,0,0,0,1992,5,12,6,22,9.487,1.2,0,0,0,0,0,0,0
171,50.06063,12.65674,-7.37,332284.874590994,5548002.06744786,-7370,0,0,0,1992,5,12,7,25,32.082,1.1,0,0,0,0,0,0,0
172,50.062,12.65678,-7.357,332292.515655139,5548154.27981597,-7357,0,0,0,1992,5,12,7,52,29.593,0.1,0,0,0,0,0,0,0
173,50.06172,12.65749,-7.522,332342.35005243,5548121.55842165,-7522,0,0,0,1992,5,12,8,13,2.763,0.2,0,0,0,0,0,0,0
174,50.07192,12.66768,-10.078,333107.009655919,5549232.66640102,-10078,0,0,0,1992,5,12,11,0,9.229,0.5,0,0,0,0,0,0,0
175,50.06033,12.65639,-7.855,332258.779813657,5547969.50255162,-7855,0,0,0,1992,5,12,14,37,53.242,1.8,0,0,0,0,0,0,0
176,50.0618,12.6557,-7.481,332214.528215897,5548134.47142717,-7481,0,0,0,1992,5,12,18,56,40.116,1.2,0,0,0,0,0,0,0
177,50.0644,12.6739,-9.97,333526.009241573,5548382.78785659,-9970,0,0,0,1992,5,13,11,16,35.05,1,0,0,0,0,0,0,0
178,50.18842,12.46323,-8.576,318919.244929805,5562660.6412045,-8576,0,0,0,1992,5,20,1,43,41.073,0.7,0,0,0,0,0,0,0
179,50.23394,12.45884,-7.116,318778.486081987,5567731.72316421,-7116,0,0,0,1992,5,29,3,46,33.737,0.1,0,0,0,0,0,0,0
